FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106370745,SHARP MESA VISTA HOSPITAL,20191,01/01/2019,03/31/2019,Open,San Diego,14 - San Diego/Imperial,1416,Non Profit Corp.,Comparable,,858-278-4110,7850 VISTA HILL AVENUE,SAN DIEGO,92123,TRISHA KHALEGHI,158 ,158 ,120 ,156 ,98 ,133 ,0 ,278 ,0 ,79 ,488 ,19 ,0 ,"1,251 ",0 ,"1,973 ","1,127 ","1,020 ",0 ,"2,868 ",0 ,580 ,"3,077 ",70 ,0 ,"10,715 ",0 ,"8,966 ","1,057 ",23 ,0 ,0 ,0 ,"2,840 ","8,394 ",69 ,91 ,"21,440 ","11,983,861 ","6,683,630 ","6,096,173 ",0 ,"17,029,681 ",0 ,"3,403,983 ","18,053,219 ","388,067 ",0 ,"63,638,614 ","13,291,741 ","1,471,861 ","84,398 ",0 ,0 ,0 ,"5,090,845 ","14,708,738 ","137,344 ","174,792 ","34,959,719 ","89,267 ","21,291,165 ","7,320,880 ","5,244,922 ",0 ,0 ,"14,584,205 ",0 ,"7,294,864 ","21,979,791 ",0 ,"525,410 ",0 ,0 ,0 ,"71,508 ","78,402,012 ","262,032 ",0 ,0 ,0 ,"262,032 ","3,984,437 ","1,096,643 ","935,650 ",0 ,"2,445,476 ",0 ,"1,199,963 ","10,782,166 ",0 ,"14,018 ","20,458,353 ","117,256 ","21,977,765 ",0 ,"5,394,908 ",0 ,0 ,0 ,0 ,"173,207 ","15,991,704 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106450940,SHASTA REGIONAL MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Shasta,01 - Northern California,0209,Investor - Corp.,Comparable,,530-244-5400,1100 BUTTE STREET,REDDING,96001,CASEY FATCH,178 ,178 ,105 ,"1,153 ",10 ,60 ,313 ,0 ,0 ,113 ,72 ,0 ,21 ,"1,742 ",0 ,"5,853 ",77 ,608 ,"1,419 ",0 ,0 ,502 ,318 ,0 ,29 ,"8,806 ",0 ,"5,040 ",64 ,536 ,"4,393 ",0 ,0 ,"1,825 ",706 ,0 ,"1,505 ","14,069 ","87,168,435 ","716,387 ","4,844,274 ","17,969,081 ",0 ,0 ,"11,080,902 ","5,589,776 ",0 ,"820,722 ","128,189,577 ","32,964,609 ","439,950 ","1,736,873 ","17,570,596 ",0 ,0 ,"10,188,078 ","4,287,653 ",0 ,"1,296,032 ","68,483,791 ","10,853,757 ","96,473,560 ","273,648 ","3,447,036 ","27,316,073 ",0 ,0 ,0 ,"12,164,766 ","3,968,146 ",0 ,"272,963 ",0 ,0 ,0 ,"(145,972)","154,623,977 ",0 ,0 ,0 ,0 ,0 ,"22,383,737 ","244,699 ","1,580,842 ","7,675,483 ",0 ,0 ,"6,513,618 ","3,829,953 ",0 ,"(178,941)","42,049,391 ","387,087 ","39,952,375 ",0 ,"6,417 ",0 ,0 ,0 ,0 ,"745,159 ","15,482,304 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106190708,SHERMAN OAKS HOSPITAL,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0905,Non Profit Corp.,Comparable,,818-981-7111,4929 VAN NUYS BOULEVARD,SHERMAN OAKS,91403,BOCKHI PARK,153 ,153 ,153 ,814 ,124 ,84 ,269 ,0 ,0 ,115 ,17 ,1 ,43 ,"1,467 ",0 ,"5,048 ",549 ,584 ,"1,433 ",0 ,0 ,278 ,97 ,2 ,83 ,"8,074 ",0 ,"1,773 ",393 ,437 ,"2,274 ",0 ,0 ,"1,374 ",172 ,20 ,957 ,"7,400 ","42,189,289 ","5,348,912 ","5,373,003 ","15,635,416 ",0 ,0 ,"4,557,062 ","1,249,280 ","14,520 ","711,490 ","75,078,972 ","5,219,717 ","1,414,162 ","1,078,492 ","5,484,576 ",0 ,0 ,"4,367,485 ","468,570 ","40,135 ","1,966,638 ","20,039,775 ","2,066,174 ","35,583,600 ","4,444,103 ","4,973,366 ","14,657,801 ",0 ,0 ,0 ,"4,822,152 ","966,171 ",0 ,"3,223,713 ",0 ,0 ,0 ,"389,910 ","71,126,990 ",0 ,0 ,0 ,0 ,0 ,"11,825,406 ","2,318,970 ","1,478,129 ","6,462,191 ",0 ,0 ,"4,102,396 ","751,679 ","54,656 ","(3,001,670)","23,991,757 ","73,924 ","22,597,568 ",0 ,"(17,655)",0 ,0 ,0 ,0 ,"898,846 ","51,355,012 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106344114,SHRINERS HOSPITAL FOR CHILDREN - NORTHERN CALIFORNIA,20191,01/01/2019,03/31/2019,Open,Sacramento,02 - Golden Empire,0311,Non Profit Corp.,Shriners Hospitals,,916-453-2000,2425 STOCKTON BOULEVARD,SACRAMENTO,95817,MARGARET BRYAN,80 ,70 ,70 ,0 ,0 ,86 ,62 ,0 ,0 ,7 ,78 ,46 ,0 ,279 ,0 ,0 ,0 ,379 ,216 ,0 ,0 ,15 ,219 ,421 ,0 ,"1,250 ",0 ,0 ,0 ,"1,452 ","3,055 ",0 ,0 ,158 ,"1,983 ",422 ,0 ,"7,070 ",0 ,0 ,"5,754,643 ","2,739,446 ",0 ,0 ,"410,266 ","4,841,740 ","5,459,940 ",0 ,"19,206,035 ",0 ,0 ,"2,817,359 ","4,614,673 ",0 ,0 ,"231,172 ","2,749,578 ","1,365,901 ",0 ,"11,778,683 ",0 ,0 ,0 ,"7,177,425 ","6,678,682 ",0 ,0 ,0 ,"367,478 ","5,701,288 ",0 ,"6,825,841 ",0 ,0 ,0 ,0 ,"26,750,714 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,394,577 ","675,437 ",0 ,0 ,"273,960 ","1,890,030 ",0 ,0 ,"4,234,004 ","962,554 ","15,951,532 ",0 ,0 ,0 ,0 ,0 ,0 ,"681,121 ","69,206,997 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106291023,SIERRA NEVADA MEMORIAL HOSPITAL,20191,01/01/2019,03/31/2019,Open,Nevada,02 - Golden Empire,0301,Non Profit Corp.,Comparable,Rural,530-274-6700,155 GLASSON WAY,GRASS VALLEY,95945,KATHERINE MEDEIROS,121 ,121 ,121 ,640 ,125 ,49 ,221 ,0 ,0 ,18 ,152 ,2 ,23 ,"1,230 ",0 ,"2,554 ",527 ,177 ,869 ,0 ,0 ,71 ,430 ,13 ,129 ,"4,770 ",0 ,"13,777 ","2,598 ",831 ,"4,254 ",2 ,0 ,866 ,"4,552 ",63 ,405 ,"27,348 ","49,562,311 ","9,124,695 ","3,219,389 ","14,169,628 ",0 ,0 ,"969,000 ","9,193,144 ","209,731 ","2,052,340 ","88,500,238 ","42,804,380 ","7,913,047 ","2,035,413 ","14,746,692 ","4,800 ",0 ,"2,332,399 ","16,067,436 ","203,119 ","1,654,050 ","87,761,336 ","1,364,941 ","76,929,287 ","14,338,005 ","2,683,691 ","21,918,623 ",0 ,"4,746 ",0 ,"1,406,536 ","10,696,343 ",0 ,"1,648,504 ",0 ,0 ,0 ,"2,905,849 ","133,896,525 ",0 ,0 ,0 ,0 ,0 ,"14,948,919 ","2,563,205 ","1,374,346 ","6,824,254 ",54 ,0 ,"1,848,481 ","14,022,116 ",0 ,"783,674 ","42,365,049 ","626,198 ","42,862,392 ",0 ,"8,423,752 ",0 ,0 ,0 ,0 ,"2,217,536 ","43,577,006 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106540798,SIERRA VIEW MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Tulare,09 - Central,0613,District,Comparable,,559-784-1110 ,465 WEST PUTNAM AVENUE,PORTERVILLE,93257,DONNA HEFNER,167 ,167 ,167 ,549 ,112 ,209 ,545 ,0 ,0 ,18 ,161 ,0 ,11 ,"1,605 ",0 ,"2,958 ",583 ,"3,157 ","1,829 ",0 ,0 ,200 ,580 ,0 ,72 ,"9,379 ",0 ,"10,751 ","2,680 ","2,052 ","11,705 ",0 ,0 ,865 ,"9,830 ",0 ,869 ,"38,752 ","28,193,166 ","5,678,466 ","15,331,550 ","17,906,355 ",0 ,0 ,"2,103,349 ","6,326,965 ",0 ,"189,669 ","75,729,520 ","26,671,055 ","6,492,988 ","4,907,963 ","27,728,799 ",0 ,0 ,"5,184,411 ","18,146,807 ",0 ,"350,117 ","89,482,140 ",0 ,"44,644,927 ","10,022,701 ","18,000,817 ","38,001,647 ","(548,982)",0 ,0 ,"3,463,142 ","14,331,533 ",0 ,"566,851 ",0 ,0 ,0 ,"152,629 ","128,635,265 ",0 ,0 ,0 ,0 ,0 ,"10,219,294 ","2,148,753 ","2,787,678 ","7,633,507 ",0 ,0 ,"3,824,618 ","10,142,239 ",0 ,"(179,694)","36,576,395 ","1,871,962 ","36,094,135 ",0 ,"1,706,792 ",0 ,0 ,0 ,0 ,"1,273,979 ","102,207,271 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106342392,SIERRA VISTA HOSPITAL,20191,01/01/2019,03/31/2019,Open,Sacramento,02 - Golden Empire,0311,Investor - Corp.,Comparable,,916-288-0300,8001 BRUCEVILLE ROAD,SACRAMENTO,95823,JOHN ZAUNER,171 ,171 ,171 ,138 ,80 ,520 ,0 ,0 ,0 ,132 ,338 ,23 ,10 ,"1,241 ",0 ,"2,267 ",652 ,"6,818 ",0 ,0 ,0 ,"1,363 ","2,381 ",226 ,103 ,"13,810 ",0 ,246 ,180 ,0 ,0 ,0 ,0 ,227 ,"1,634 ",0 ,0 ,"2,287 ","3,627,200 ","1,043,200 ","10,908,800 ",0 ,0 ,0 ,"2,180,800 ","3,810,686 ","361,964 ","164,800 ","22,097,450 ","186,237 ","138,244 ",0 ,0 ,0 ,0 ,"174,817 ","1,267,932 ",0 ,0 ,"1,767,230 ",0 ,"803,705 ","369,975 ","4,393,590 ",0 ,0 ,0 ,0 ,"908,348 ","2,004,584 ",0 ,"361,964 ",0 ,0 ,0 ,"32,723 ","8,874,889 ",0 ,0 ,0 ,0 ,0 ,"3,009,732 ","811,469 ","6,515,210 ",0 ,0 ,0 ,"1,447,269 ","3,041,311 ",0 ,"164,800 ","14,989,791 ","2,824 ","10,054,765 ","1,289,404 ","8,806 ",0 ,0 ,0 ,0 ,"225,040 ","28,540,143 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,San Luis Obispo,08 - Mid-Coast,0801,Investor - Corp.,Comparable,,805-546-7600,1010 MURRAY STREET,SAN LUIS OBISPO,93405,MARK LISA,162 ,162 ,79 ,458 ,126 ,88 ,306 ,1 ,0 ,26 ,513 ,8 ,8 ,"1,534 ",0 ,"2,119 ",594 ,475 ,"1,288 ",1 ,0 ,96 ,"1,937 ",30 ,34 ,"6,574 ",0 ,"2,644 ",462 ,279 ,"2,477 ",1 ,0 ,394 ,"3,923 ",7 ,372 ,"10,559 ","56,550,634 ","17,142,529 ","11,093,815 ","29,853,053 ","46,518 ",0 ,"3,435,991 ","49,432,655 ","588,491 ","887,435 ","169,031,121 ","24,010,425 ","6,800,381 ","2,225,760 ","15,261,700 ","2,569 ",0 ,"3,964,863 ","31,137,760 ","143,760 ","2,280,009 ","85,827,227 ","2,757,635 ","72,944,222 ","21,272,483 ","9,516,018 ","42,320,770 ",0 ,"47,280 ",0 ,"5,745,055 ","55,288,396 ",0 ,"713,217 ",0 ,0 ,0 ,"1,881,507 ","212,486,583 ",0 ,0 ,0 ,0 ,0 ,"7,616,837 ","2,670,427 ","3,803,557 ","2,793,983 ","1,806 ",0 ,"1,606,016 ","23,860,105 ","19,034 ",0 ,"42,371,765 ","210,862 ","41,974,843 ",0 ,"47,615 ",0 ,0 ,0 ,0 ,"831,858 ","60,959,622 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"3,980,550 ","2,795,241 ",0 
106190661,SILVER LAKE MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0925,Investor - Corp.,Comparable,,213-989-6100,1711 WEST TEMPLE STREET,LOS ANGELES,90026,WILLIAM NELSON,234 ,211 ,211 ,831 ,39 ,514 ,125 ,0 ,0 ,5 ,13 ,0 ,13 ,"1,540 ",0 ,"7,863 ",251 ,"4,599 ",608 ,0 ,0 ,29 ,77 ,0 ,40 ,"13,467 ",0 ,484 ,202 ,82 ,719 ,0 ,0 ,229 ,339 ,0 ,111 ,"2,166 ","31,615,412 ","1,447,991 ","15,515,763 ","3,817,837 ",0 ,0 ,"324,809 ","437,950 ",0 ,"286,516 ","53,446,278 ","1,728,561 ","473,971 ","135,740 ","1,489,210 ",0 ,0 ,"228,753 ","540,262 ",0 ,"138,708 ","4,735,205 ",0 ,"24,265,782 ","1,793,912 ","12,093,245 ","6,591,818 ",0 ,0 ,0 ,"(103,776)","691,891 ",0 ,0 ,0 ,0 ,0 ,"282,269 ","45,615,141 ",0 ,0 ,0 ,0 ,0 ,"9,078,191 ","128,050 ","3,558,258 ","(1,284,771)",0 ,0 ,"657,338 ","286,321 ",0 ,"142,955 ","12,566,342 ","240,676 ","16,623,893 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,412,311 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106491338,SONOMA SPECIALTY HOSPITAL,20191,01/01/2019,03/31/2019,Open,Sonoma,03 - North Bay,0401,District,Comparable,Rural,707-823-8511,501 PETALUMA AVENUE,SEBASTOPOL,95472,MATT SALAS,37 ,21 ,21 ,74 ,0 ,0 ,28 ,0 ,0 ,0 ,21 ,0 ,0 ,123 ,0 ,397 ,0 ,0 ,100 ,0 ,0 ,0 ,79 ,0 ,4 ,580 ,"1,152 ",356 ,6 ,62 ,302 ,0 ,0 ,0 ,302 ,0 ,408 ,"1,436 ","2,872,779 ","14,725 ",0 ,"858,301 ",0 ,0 ,0 ,"708,169 ",0 ,"36,439 ","4,490,413 ","775,091 ","23,327 ","80,627 ","728,303 ",0 ,0 ,0 ,"775,091 ",0 ,"264,207 ","2,646,646 ",0 ,"1,123,056 ","28,527 ","27,593 ","696,879 ",0 ,0 ,0 ,0 ,"199,441 ",0 ,0 ,0 ,0 ,0 ,"66,176 ","2,141,672 ",0 ,0 ,0 ,0 ,0 ,"2,524,814 ","9,525 ","53,034 ","889,725 ",0 ,0 ,0 ,"1,283,819 ",0 ,"234,470 ","4,995,387 ","1,359,846 ","2,018,248 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106491076,SONOMA VALLEY HOSPITAL,20191,01/01/2019,03/31/2019,Open,Sonoma,03 - North Bay,0403,District,Comparable,,707-935-5000,347 ANDRIEUX STREET,SONOMA,95476,KELLY MATHER,75 ,64 ,36 ,164 ,45 ,9 ,38 ,0 ,0 ,42 ,5 ,0 ,1 ,304 ,0 ,"1,016 ",275 ,39 ,324 ,0 ,0 ,184 ,18 ,0 ,4 ,"1,860 ",0 ,"6,211 ","1,924 ",266 ,"1,404 ",3 ,0 ,"3,759 ",197 ,18 ,151 ,"13,933 ","11,710,784 ","2,799,870 ","789,855 ","3,389,764 ",0 ,0 ,"2,450,948 ","496,512 ",0 ,"40,344 ","21,678,077 ","16,476,521 ","5,881,426 ","1,571,640 ","7,178,388 ","11,178 ",0 ,"11,301,899 ","872,767 ","68,106 ","723,005 ","44,084,930 ","400,000 ","23,819,325 ","7,579,450 ","2,004,884 ","3,931,213 ",0 ,0 ,0 ,"9,704,514 ","1,075,664 ",0 ,"67,981 ",0 ,0 ,0 ,"311,414 ","48,894,445 ",0 ,0 ,0 ,"130,310 ","130,310 ","4,367,980 ","1,101,846 ","356,611 ","6,636,939 ","11,178 ",0 ,"3,648,333 ","423,925 ",125 ,"451,935 ","16,998,872 ","46,084 ","16,693,846 ",0 ,"1,899,874 ",0 ,0 ,0 ,0 ,"591,546 ","51,347,570 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106301258,SOUTH COAST GLOBAL MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Orange,13 - Orange,1015,Investor - Corp.,Comparable,,714-754-5454,2701 S. BRISTOL STREET,SANTA ANA,92704,PETER BARONOFF,178 ,178 ,178 ,179 ,63 ,140 ,218 ,0 ,0 ,6 ,54 ,0 ,352 ,"1,012 ",0 ,"2,712 ",410 ,824 ,"4,127 ",0 ,0 ,56 ,293 ,0 ,516 ,"8,938 ",0 ,328 ,273 ,"1,294 ","2,501 ",0 ,0 ,85 ,409 ,3 ,872 ,"5,765 ","13,365,494 ","2,968,594 ","6,593,899 ","22,625,842 ",0 ,0 ,"529,397 ","2,736,692 ",0 ,"5,348,803 ","54,168,721 ","722,927 ","1,347,479 ","3,793,856 ","9,090,776 ",0 ,0 ,"375,674 ","1,779,852 ","7,440 ","2,814,753 ","19,932,757 ","4,509,596 ","10,436,094 ","2,896,185 ","8,921,124 ","30,816,021 ","(881,209)",0 ,0 ,"368,930 ","3,037,649 ",0 ,"250,269 ",0 ,0 ,0 ,0 ,"60,354,659 ",0 ,0 ,0 ,0 ,0 ,"3,652,327 ","1,419,888 ","2,347,839 ","900,596 ",0 ,0 ,"536,140 ","1,478,896 ","7,440 ","3,403,693 ","13,746,819 ","(15,901)","16,488,296 ","368,694 ",0 ,0 ,0 ,0 ,0 ,"275,386 ","1,703,427 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106190380,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0925,Investor - Corp.,Comparable,,323-462-2271,6245 DE LONGPRE AVENUE,HOLLYWOOD,90028,DAVID TOPPER,612 ,612 ,341 ,"1,403 ",295 ,"1,626 ","1,319 ",0 ,0 ,4 ,355 ,0 ,16 ,"5,018 ",0 ,"8,250 ","1,900 ","10,432 ","8,083 ",0 ,0 ,16 ,"1,515 ",0 ,135 ,"30,331 ",0 ,"1,029 ",546 ,574 ,"3,081 ",0 ,0 ,360 ,982 ,2 ,676 ,"7,250 ","85,917,553 ","16,428,568 ","35,255,492 ","103,469,288 ",0 ,0 ,"3,320,079 ","23,162,016 ",0 ,"1,545,765 ","269,098,761 ","8,427,352 ","2,952,973 ","2,582,197 ","16,331,650 ",0 ,0 ,"1,090,844 ","10,190,252 ","6,143 ","1,566,067 ","43,147,478 ","1,938,582 ","69,038,692 ","14,771,382 ","27,458,010 ","96,117,947 ","(2,868,584)",0 ,0 ,"2,964,275 ","21,280,743 ",0 ,0 ,0 ,0 ,0 ,"2,413,425 ","233,114,472 ","6,362,568 ",0 ,0 ,0 ,"6,362,568 ","25,306,213 ","10,730,331 ","10,999,283 ","24,973,105 ",0 ,0 ,"1,432,293 ","11,726,288 ","6,143 ","320,679 ","85,494,335 ","145,077 ","67,918,905 ",0 ,"81,835 ",0 ,0 ,0 ,0 ,"1,389,308 ","67,946,134 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106141338,SOUTHERN INYO HOSPITAL,20191,01/01/2019,03/31/2019,Open,Inyo,12 - Inland Counties,1201,District,Comparable,Rural,760-876-5501,501 EAST LOCUST STREET,LONE PINE,93545,BRIAN COTTER,37 ,32 ,32 ,16 ,0 ,10 ,0 ,0 ,0 ,2 ,0 ,0 ,5 ,33 ,11 ,46 ,0 ,"1,528 ",19 ,0 ,0 ,7 ,0 ,0 ,16 ,"1,616 ","1,616 ",564 ,217 ,276 ,228 ,22 ,0 ,343 ,31 ,0 ,163 ,"1,844 ","141,355 ",0 ,"956,328 ","46,636 ",0 ,0 ,"9,841 ",0 ,0 ,"121,500 ","1,275,660 ","470,326 ","235,199 ","161,677 ","203,311 ","28,464 ",0 ,"332,047 ","68,128 ",0 ,"123,265 ","1,622,417 ","86,942 ","196,961 ","53,621 ","349,936 ","59,291 ",0 ,"14,232 ",0 ,"47,522 ","48,015 ",0 ,0 ,0 ,0 ,0 ,"76,773 ","933,293 ",0 ,0 ,0 ,0 ,0 ,"414,720 ","181,578 ","768,069 ","144,020 ","14,232 ",0 ,"294,366 ","20,113 ",0 ,"127,686 ","1,964,784 ","19,461 ","2,591,277 ","239,625 ","116,373 ",0 ,0 ,"16,905 ",0 ,0 ,"1,062,085 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106334068,SOUTHWEST HEALTHCARE SYSTEM - MURRIETA,20191,01/01/2019,03/31/2019,Open,Riverside,12 - Inland Counties,1109,Investor - Corp.,Comparable,,951-696-6000,25500 MEDICAL CENTER DRIVE,MURRIETA,92562,BRADLEY NEET,250 ,250 ,250 ,565 ,985 ,185 ,"1,027 ",0 ,0 ,163 ,"1,058 ",1 ,122 ,"4,106 ",0 ,"2,606 ","3,924 ","1,097 ","3,295 ",0 ,0 ,435 ,"3,044 ",4 ,364 ,"14,769 ",0 ,"1,663 ","2,805 ","1,370 ","10,768 ",0 ,0 ,"1,668 ","7,310 ",13 ,"4,110 ","29,707 ","38,853,965 ","63,807,796 ","13,148,453 ","44,622,520 ",0 ,0 ,"6,331,132 ","48,337,050 ","29,371 ","7,347,043 ","222,477,330 ","14,609,403 ","29,735,447 ","6,686,307 ","51,265,987 ",0 ,0 ,"8,854,394 ","46,309,670 ","153,116 ","18,732,840 ","176,347,164 ","6,255,143 ","43,982,794 ","78,261,216 ","17,844,704 ","87,560,212 ",0 ,0 ,0 ,"12,203,331 ","61,109,758 ",0 ,"182,487 ",0 ,0 ,0 ,"14,820,745 ","322,220,390 ",0 ,0 ,0 ,0 ,0 ,"9,480,574 ","15,282,027 ","1,990,056 ","8,328,295 ",0 ,0 ,"2,982,195 ","33,536,962 ",0 ,"5,003,995 ","76,604,104 ","1,275,172 ","69,768,579 ",0 ,0 ,0 ,0 ,0 ,0 ,"771,131 ","104,536,866 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106100899,ST. AGNES MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Fresno,09 - Central,0605,Church,Comparable,,559-450-3000,1303 EAST HERNDON AVENUE,FRESNO,93720,NANCY HOLLINGSWORTH,436 ,436 ,382 ,"2,290 ",567 ,488 ,"1,731 ",0 ,0 ,20 ,967 ,38 ,0 ,"6,101 ",0 ,"13,000 ","3,658 ","2,510 ","7,272 ",0 ,0 ,108 ,"3,875 ",174 ,0 ,"30,597 ",0 ,"11,732 ","2,608 ","2,676 ","13,100 ",0 ,0 ,409 ,"10,047 ","1,879 ",0 ,"42,451 ","133,815,925 ","36,004,056 ","21,018,304 ","64,345,722 ",0 ,0 ,"703,936 ","51,693,345 ","2,102,187 ",0 ,"309,683,475 ","53,498,508 ","18,301,422 ","7,262,473 ","51,136,176 ",0 ,0 ,"2,167,312 ","46,742,950 ","2,344,157 ",0 ,"181,452,998 ","3,462,726 ","145,095,059 ","42,718,597 ","9,520,439 ","96,065,159 ",0 ,0 ,0 ,"1,258,504 ","57,399,625 ",0 ,"5,232,746 ",0 ,0 ,0 ,0 ,"360,752,855 ",0 ,0 ,0 ,0 ,0 ,"41,623,340 ","11,586,881 ","18,760,338 ","18,898,651 ",0 ,0 ,"1,612,744 ","38,256,222 ",0 ,"(354,558)","130,383,618 ","2,726,623 ","142,717,998 ","842,828 ","22,965,781 ",0 ,0 ,0 ,0 ,"3,921,921 ","196,902,074 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
